# 1:mass [g] 2:entropy [kb] 3:rho [g/cm^33] 4:temperature [K] 5:Ye 6:vel [cm/s]
1.83376e+31 117.458 19910.6 2.10688e+09 0.144495 5.25932e+09
1.83375e+31 117.114 19986 2.10663e+09 0.144779 5.26099e+09
1.83375e+31 116.743 20076.2 2.10646e+09 0.145097 5.26352e+09
1.83375e+31 116.344 20182.9 2.1064e+09 0.145446 5.26693e+09
1.83375e+31 115.916 20301.6 2.10638e+09 0.145823 5.27105e+09
1.83374e+31 115.47 20429.5 2.10637e+09 0.146223 5.27562e+09
1.83374e+31 114.979 20581.5 2.10646e+09 0.146666 5.28119e+09
1.83374e+31 114.45 20755.4 2.10662e+09 0.147144 5.28759e+09
1.83374e+31 113.906 20937.1 2.10672e+09 0.147639 5.29432e+09
1.83373e+31 113.361 21118.2 2.10681e+09 0.148139 5.30118e+09
1.83373e+31 112.783 21318.7 2.10717e+09 0.14867 5.30958e+09
1.83373e+31 112.006 21655.9 2.10843e+09 0.149355 5.32376e+09
1.83373e+31 110.859 22318.5 2.11122e+09 0.150325 5.34601e+09
1.83372e+31 109.398 23295.4 2.11414e+09 0.151563 5.37054e+09
1.83372e+31 108.038 24193 2.11585e+09 0.152742 5.38989e+09
1.83372e+31 106.88 24934.4 2.11717e+09 0.153754 5.40435e+09
1.83372e+31 105.914 25538.4 2.1182e+09 0.154588 5.41428e+09
1.83371e+31 105.249 25875.6 2.11844e+09 0.1552 5.41725e+09
1.83371e+31 104.759 26040.4 2.11826e+09 0.155645 5.41779e+09
1.83371e+31 104.312 26133.5 2.11795e+09 0.156053 5.41694e+09
1.83371e+31 103.895 26196.8 2.11754e+09 0.156438 5.41519e+09
1.8337e+31 103.538 26216.4 2.11681e+09 0.156786 5.41257e+09
1.8337e+31 103.272 26181.7 2.11626e+09 0.157071 5.40919e+09
1.8337e+31 103.047 26124.3 2.11595e+09 0.157334 5.40626e+09
1.8337e+31 102.804 26088.2 2.11588e+09 0.157612 5.40456e+09
1.83369e+31 102.522 26084 2.11607e+09 0.157942 5.40439e+09
1.83369e+31 102.245 26095.4 2.11661e+09 0.158286 5.4056e+09
1.83369e+31 101.97 26143.4 2.11768e+09 0.158654 5.40806e+09
1.83368e+31 101.684 26229.8 2.11915e+09 0.159044 5.41191e+09
1.83368e+31 101.337 26400.5 2.12113e+09 0.159499 5.41787e+09
1.83368e+31 100.924 26665.1 2.12353e+09 0.160027 5.42562e+09
1.83368e+31 100.485 26980.2 2.1262e+09 0.160593 5.4349e+09
1.83367e+31 100.013 27346.9 2.12932e+09 0.161213 5.44598e+09
1.83367e+31 99.5496 27740.7 2.13302e+09 0.161869 5.45853e+09
1.83367e+31 99.0556 28186.4 2.1375e+09 0.162664 5.47374e+09
1.83366e+31 98.4288 28734.6 2.14284e+09 0.163753 5.49291e+09
1.83366e+31 97.6902 29381.1 2.14871e+09 0.165094 5.51504e+09
1.83366e+31 96.817 30147 2.15495e+09 0.166621 5.53981e+09
1.83365e+31 95.7003 31300.8 2.1624e+09 0.168314 5.56865e+09
1.83365e+31 94.2388 33127 2.17149e+09 0.170183 5.60064e+09
1.83365e+31 92.9074 34934.8 2.17891e+09 0.171861 5.62377e+09
1.83364e+31 91.9328 36034.4 2.18227e+09 0.173233 5.63399e+09
1.83364e+31 91.3514 36349 2.18218e+09 0.174353 5.63222e+09
1.83364e+31 90.9995 36357.1 2.18101e+09 0.175298 5.62773e+09
1.83363e+31 90.9115 36167.1 2.18001e+09 0.176008 5.62144e+09
1.83363e+31 91.0705 35781.4 2.17989e+09 0.17651 5.61439e+09
1.83363e+31 91.3349 35163.7 2.17859e+09 0.1769 5.60471e+09
1.83362e+31 91.4985 34817.4 2.1791e+09 0.177293 5.60169e+09
1.83362e+31 91.6342 34555.4 2.18031e+09 0.177626 5.60331e+09
1.83362e+31 91.6851 34390.5 2.18236e+09 0.177972 5.6074e+09
1.83361e+31 91.5252 34441.3 2.18449e+09 0.178327 5.61249e+09
1.83361e+31 91.2091 34710.9 2.187e+09 0.178706 5.61885e+09
1.83361e+31 90.9816 34943.5 2.1889e+09 0.178941 5.62134e+09
1.8336e+31 90.9522 34867.5 2.18922e+09 0.179053 5.6171e+09
1.8336e+31 90.9419 34697 2.18862e+09 0.179198 5.61172e+09
1.8336e+31 90.8804 34614.1 2.18889e+09 0.179462 5.60908e+09
1.83359e+31 90.7355 34688.5 2.19004e+09 0.179877 5.6101e+09
1.83359e+31 90.5304 34846.4 2.19206e+09 0.18041 5.61514e+09
1.83359e+31 90.3129 35077.1 2.19494e+09 0.181019 5.62185e+09
1.83358e+31 90.0484 35332.5 2.19772e+09 0.181683 5.62797e+09
1.83358e+31 89.8087 35525.6 2.19988e+09 0.182314 5.63089e+09
1.83357e+31 89.6555 35603.6 2.20109e+09 0.182813 5.62889e+09
1.83357e+31 89.6108 35552.6 2.20145e+09 0.183168 5.6241e+09
1.83357e+31 89.7169 35447.2 2.20304e+09 0.183451 5.62208e+09
1.83356e+31 89.951 35337.6 2.2063e+09 0.183636 5.62509e+09
1.83356e+31 90.2384 35229 2.20997e+09 0.183722 5.62748e+09
1.83356e+31 90.4716 35220.4 2.2138e+09 0.183717 5.6277e+09
1.83355e+31 90.6652 35253.1 2.21666e+09 0.183588 5.62195e+09
1.83355e+31 90.7578 35259.6 2.21788e+09 0.183415 5.61188e+09
1.83355e+31 90.7536 35302.2 2.21866e+09 0.183361 5.60063e+09
1.83354e+31 90.7229 35388.7 2.21966e+09 0.183412 5.59053e+09
1.83354e+31 90.632 35608.3 2.22176e+09 0.183589 5.58424e+09
1.83353e+31 90.4671 35956.4 2.2245e+09 0.183888 5.58051e+09
1.83353e+31 90.243 36384.6 2.22756e+09 0.184283 5.5796e+09
1.83353e+31 89.9957 36849.6 2.23095e+09 0.184785 5.58024e+09
