#      index      mass[g]      radius[cm]      temperature[K]      density[g/cm^3]      velocity[cm/s]      ye(initial)      entropy[kb/baryon]      expansion_timescale[s]
3000
   666     1.615043192e+31     3.658626950e+08     1.000000000e+09     3.854210373e+04     2.963487829e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   667     1.616803963e+31     3.661343905e+08     1.000000000e+09     3.845636516e+04     2.965688563e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   668     1.618563427e+31     3.664060860e+08     1.000000000e+09     3.837088069e+04     2.967889296e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   669     1.620321587e+31     3.666777815e+08     1.000000000e+09     3.828564941e+04     2.970090030e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   670     1.622078446e+31     3.669494770e+08     1.000000000e+09     3.820067036e+04     2.972290764e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   671     1.623834003e+31     3.672211725e+08     1.000000000e+09     3.811594262e+04     2.974491497e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   672     1.625588263e+31     3.674928680e+08     1.000000000e+09     3.803146526e+04     2.976692231e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   673     1.627341225e+31     3.677645635e+08     1.000000000e+09     3.794723736e+04     2.978892964e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   674     1.629092894e+31     3.680362590e+08     1.000000000e+09     3.786325799e+04     2.981093698e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   675     1.630843269e+31     3.683079545e+08     1.000000000e+09     3.777952624e+04     2.983294431e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   676     1.632592354e+31     3.685796500e+08     1.000000000e+09     3.769604119e+04     2.985495165e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   677     1.634340150e+31     3.688513455e+08     1.000000000e+09     3.761280195e+04     2.987695899e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   678     1.636086659e+31     3.691230410e+08     1.000000000e+09     3.752980759e+04     2.989896632e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   679     1.637831883e+31     3.693947365e+08     1.000000000e+09     3.744705724e+04     2.992097366e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   680     1.639575824e+31     3.696664320e+08     1.000000000e+09     3.736454998e+04     2.994298099e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   681     1.641318484e+31     3.699381275e+08     1.000000000e+09     3.728228493e+04     2.996498833e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   682     1.643059864e+31     3.702098230e+08     1.000000000e+09     3.720026120e+04     2.998699567e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   683     1.644799966e+31     3.704815185e+08     1.000000000e+09     3.711847790e+04     3.000900300e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   684     1.646538793e+31     3.707532140e+08     1.000000000e+09     3.703693416e+04     3.003101034e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   685     1.648276347e+31     3.710249095e+08     1.000000000e+09     3.695562909e+04     3.005301767e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   686     1.650012628e+31     3.712966050e+08     1.000000000e+09     3.687456183e+04     3.007502501e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   687     1.651747639e+31     3.715683005e+08     1.000000000e+09     3.679373151e+04     3.009703234e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   688     1.653481382e+31     3.718399960e+08     1.000000000e+09     3.671313726e+04     3.011903968e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   689     1.655213859e+31     3.721116916e+08     1.000000000e+09     3.663277822e+04     3.014104702e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   690     1.656945071e+31     3.723833871e+08     1.000000000e+09     3.655265353e+04     3.016305435e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   691     1.658675021e+31     3.726550826e+08     1.000000000e+09     3.647276234e+04     3.018506169e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   692     1.660403709e+31     3.729267781e+08     1.000000000e+09     3.639310379e+04     3.020706902e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   693     1.662131139e+31     3.731984736e+08     1.000000000e+09     3.631367706e+04     3.022907636e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   694     1.663857312e+31     3.734701691e+08     1.000000000e+09     3.623448128e+04     3.025108369e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   695     1.665582229e+31     3.737418646e+08     1.000000000e+09     3.615551562e+04     3.027309103e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   696     1.667305893e+31     3.740135601e+08     1.000000000e+09     3.607677925e+04     3.029509837e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   697     1.669028305e+31     3.742852556e+08     1.000000000e+09     3.599827133e+04     3.031710570e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   698     1.670749467e+31     3.745569511e+08     1.000000000e+09     3.591999104e+04     3.033911304e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   699     1.672469381e+31     3.748286466e+08     1.000000000e+09     3.584193756e+04     3.036112037e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   700     1.674188049e+31     3.751003421e+08     1.000000000e+09     3.576411005e+04     3.038312771e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   701     1.675905473e+31     3.753720376e+08     1.000000000e+09     3.568650771e+04     3.040513505e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   702     1.677621654e+31     3.756437331e+08     1.000000000e+09     3.560912972e+04     3.042714238e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   703     1.679336594e+31     3.759154286e+08     1.000000000e+09     3.553197527e+04     3.044914972e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   704     1.681050295e+31     3.761871241e+08     1.000000000e+09     3.545504355e+04     3.047115705e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   705     1.682762759e+31     3.764588196e+08     1.000000000e+09     3.537833376e+04     3.049316439e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   706     1.684473987e+31     3.767305151e+08     1.000000000e+09     3.530184510e+04     3.051517172e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   707     1.686183982e+31     3.770022106e+08     1.000000000e+09     3.522557678e+04     3.053717906e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   708     1.687892745e+31     3.772739061e+08     1.000000000e+09     3.514952800e+04     3.055918640e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   709     1.689600277e+31     3.775456016e+08     1.000000000e+09     3.507369797e+04     3.058119373e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   710     1.691306582e+31     3.778172971e+08     1.000000000e+09     3.499808591e+04     3.060320107e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   711     1.693011659e+31     3.780889926e+08     1.000000000e+09     3.492269103e+04     3.062520840e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   712     1.694715512e+31     3.783606881e+08     1.000000000e+09     3.484751256e+04     3.064721574e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   713     1.696418142e+31     3.786323836e+08     1.000000000e+09     3.477254972e+04     3.066922307e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   714     1.698119551e+31     3.789040791e+08     1.000000000e+09     3.469780173e+04     3.069123041e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   715     1.699819739e+31     3.791757746e+08     1.000000000e+09     3.462326782e+04     3.071323775e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   716     1.701518711e+31     3.794474701e+08     1.000000000e+09     3.454894724e+04     3.073524508e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   717     1.703216466e+31     3.797191656e+08     1.000000000e+09     3.447483922e+04     3.075725242e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   718     1.704913006e+31     3.799908612e+08     1.000000000e+09     3.440094300e+04     3.077925975e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   719     1.706608334e+31     3.802625567e+08     1.000000000e+09     3.432725782e+04     3.080126709e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   720     1.708302452e+31     3.805342522e+08     1.000000000e+09     3.425378293e+04     3.082327442e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   721     1.709995360e+31     3.808059477e+08     1.000000000e+09     3.418051758e+04     3.084528176e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   722     1.711687060e+31     3.810776432e+08     1.000000000e+09     3.410746102e+04     3.086728910e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   723     1.713377555e+31     3.813493387e+08     1.000000000e+09     3.403461252e+04     3.088929643e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   724     1.715066846e+31     3.816210342e+08     1.000000000e+09     3.396197132e+04     3.091130377e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   725     1.716754935e+31     3.818927297e+08     1.000000000e+09     3.388953670e+04     3.093331110e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   726     1.718441823e+31     3.821644252e+08     1.000000000e+09     3.381730792e+04     3.095531844e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   727     1.720127512e+31     3.824361207e+08     1.000000000e+09     3.374528425e+04     3.097732578e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   728     1.721812004e+31     3.827078162e+08     1.000000000e+09     3.367346496e+04     3.099933311e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   729     1.723495301e+31     3.829795117e+08     1.000000000e+09     3.360184932e+04     3.102134045e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   730     1.725177404e+31     3.832512072e+08     1.000000000e+09     3.353043663e+04     3.104334778e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   731     1.726858315e+31     3.835229027e+08     1.000000000e+09     3.345922615e+04     3.106535512e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   732     1.728538035e+31     3.837945982e+08     1.000000000e+09     3.338821717e+04     3.108736245e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   733     1.730216567e+31     3.840662937e+08     1.000000000e+09     3.331740898e+04     3.110936979e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   734     1.731893912e+31     3.843379892e+08     1.000000000e+09     3.324680088e+04     3.113137713e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   735     1.733570072e+31     3.846096847e+08     1.000000000e+09     3.317639214e+04     3.115338446e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   736     1.735245047e+31     3.848813802e+08     1.000000000e+09     3.310618208e+04     3.117539180e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   737     1.736918841e+31     3.851530757e+08     1.000000000e+09     3.303616999e+04     3.119739913e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   738     1.738591455e+31     3.854247712e+08     1.000000000e+09     3.296635518e+04     3.121940647e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   739     1.740262890e+31     3.856964667e+08     1.000000000e+09     3.289673694e+04     3.124141380e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   740     1.741933148e+31     3.859681622e+08     1.000000000e+09     3.282731460e+04     3.126342114e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   741     1.743602230e+31     3.862398577e+08     1.000000000e+09     3.275808745e+04     3.128542848e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   742     1.745270139e+31     3.865115532e+08     1.000000000e+09     3.268905481e+04     3.130743581e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   743     1.746936876e+31     3.867832487e+08     1.000000000e+09     3.262021601e+04     3.132944315e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   744     1.748602443e+31     3.870549442e+08     1.000000000e+09     3.255157036e+04     3.135145048e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   745     1.750266840e+31     3.873266397e+08     1.000000000e+09     3.248311718e+04     3.137345782e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   746     1.751930071e+31     3.875983352e+08     1.000000000e+09     3.241485581e+04     3.139546516e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   747     1.753592136e+31     3.878700308e+08     1.000000000e+09     3.234678556e+04     3.141747249e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   748     1.755253037e+31     3.881417263e+08     1.000000000e+09     3.227890577e+04     3.143947983e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   749     1.756912776e+31     3.884134218e+08     1.000000000e+09     3.221121578e+04     3.146148716e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   750     1.758571355e+31     3.886851173e+08     1.000000000e+09     3.214371493e+04     3.148349450e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   751     1.760228775e+31     3.889568128e+08     1.000000000e+09     3.207640254e+04     3.150550183e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   752     1.761885037e+31     3.892285083e+08     1.000000000e+09     3.200927797e+04     3.152750917e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   753     1.763540143e+31     3.895002038e+08     1.000000000e+09     3.194234055e+04     3.154951651e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   754     1.765194096e+31     3.897718993e+08     1.000000000e+09     3.187558965e+04     3.157152384e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   755     1.766846896e+31     3.900435948e+08     1.000000000e+09     3.180902461e+04     3.159353118e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   756     1.768498545e+31     3.903152903e+08     1.000000000e+09     3.174264477e+04     3.161553851e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   757     1.770149044e+31     3.905869858e+08     1.000000000e+09     3.167644951e+04     3.163754585e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   758     1.771798396e+31     3.908586813e+08     1.000000000e+09     3.161043818e+04     3.165955318e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   759     1.773446602e+31     3.911303768e+08     1.000000000e+09     3.154461013e+04     3.168156052e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   760     1.775093663e+31     3.914020723e+08     1.000000000e+09     3.147896474e+04     3.170356786e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   761     1.776739582e+31     3.916737678e+08     1.000000000e+09     3.141350137e+04     3.172557519e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   762     1.778384359e+31     3.919454633e+08     1.000000000e+09     3.134821939e+04     3.174758253e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   763     1.780027996e+31     3.922171588e+08     1.000000000e+09     3.128311817e+04     3.176958986e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   764     1.781670495e+31     3.924888543e+08     1.000000000e+09     3.121819709e+04     3.179159720e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   765     1.783311858e+31     3.927605498e+08     1.000000000e+09     3.115345552e+04     3.181360453e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   766     1.784952085e+31     3.930322453e+08     1.000000000e+09     3.108889285e+04     3.183561187e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   767     1.786591179e+31     3.933039408e+08     1.000000000e+09     3.102450845e+04     3.185761921e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   768     1.788229142e+31     3.935756363e+08     1.000000000e+09     3.096030172e+04     3.187962654e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   769     1.789865973e+31     3.938473318e+08     1.000000000e+09     3.089627204e+04     3.190163388e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   770     1.791501676e+31     3.941190273e+08     1.000000000e+09     3.083241880e+04     3.192364121e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   771     1.793136252e+31     3.943907228e+08     1.000000000e+09     3.076874139e+04     3.194564855e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   772     1.794769702e+31     3.946624183e+08     1.000000000e+09     3.070523920e+04     3.196765589e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   773     1.796402028e+31     3.949341138e+08     1.000000000e+09     3.064191165e+04     3.198966322e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   774     1.798033232e+31     3.952058093e+08     1.000000000e+09     3.057875812e+04     3.201167056e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   775     1.799663314e+31     3.954775048e+08     1.000000000e+09     3.051577801e+04     3.203367789e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   776     1.801292277e+31     3.957492004e+08     1.000000000e+09     3.045297074e+04     3.205568523e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   777     1.802920122e+31     3.960208959e+08     1.000000000e+09     3.039033571e+04     3.207769256e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   778     1.804546850e+31     3.962925914e+08     1.000000000e+09     3.032787234e+04     3.209969990e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   779     1.806172464e+31     3.965642869e+08     1.000000000e+09     3.026558002e+04     3.212170724e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   780     1.807796964e+31     3.968359824e+08     1.000000000e+09     3.020345818e+04     3.214371457e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   781     1.809420353e+31     3.971076779e+08     1.000000000e+09     3.014150624e+04     3.216572191e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   782     1.811042631e+31     3.973793734e+08     1.000000000e+09     3.007972362e+04     3.218772924e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   783     1.812663800e+31     3.976510689e+08     1.000000000e+09     3.001810973e+04     3.220973658e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   784     1.814283862e+31     3.979227644e+08     1.000000000e+09     2.995666400e+04     3.223174391e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   785     1.815902818e+31     3.981944599e+08     1.000000000e+09     2.989538586e+04     3.225375125e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   786     1.817520670e+31     3.984661554e+08     1.000000000e+09     2.983427473e+04     3.227575859e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   787     1.819137420e+31     3.987378509e+08     1.000000000e+09     2.977333006e+04     3.229776592e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   788     1.820753068e+31     3.990095464e+08     1.000000000e+09     2.971255126e+04     3.231977326e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   789     1.822367616e+31     3.992812419e+08     1.000000000e+09     2.965193779e+04     3.234178059e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   790     1.823981066e+31     3.995529374e+08     1.000000000e+09     2.959148907e+04     3.236378793e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   791     1.825593419e+31     3.998246329e+08     1.000000000e+09     2.953120455e+04     3.238579527e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   792     1.827204677e+31     4.000963284e+08     1.000000000e+09     2.947108366e+04     3.240780260e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   793     1.828814841e+31     4.003680239e+08     1.000000000e+09     2.941112587e+04     3.242980994e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   794     1.830423913e+31     4.006397194e+08     1.000000000e+09     2.935133060e+04     3.245181727e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   795     1.832031894e+31     4.009114149e+08     1.000000000e+09     2.929169732e+04     3.247382461e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   796     1.833638785e+31     4.011831104e+08     1.000000000e+09     2.923222547e+04     3.249583194e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   797     1.835244589e+31     4.014548059e+08     1.000000000e+09     2.917291450e+04     3.251783928e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   798     1.836849306e+31     4.017265014e+08     1.000000000e+09     2.911376389e+04     3.253984662e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   799     1.838452939e+31     4.019981969e+08     1.000000000e+09     2.905477307e+04     3.256185395e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   800     1.840055487e+31     4.022698924e+08     1.000000000e+09     2.899594152e+04     3.258386129e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   801     1.841656954e+31     4.025415879e+08     1.000000000e+09     2.893726869e+04     3.260586862e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   802     1.843257341e+31     4.028132834e+08     1.000000000e+09     2.887875406e+04     3.262787596e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   803     1.844856648e+31     4.030849789e+08     1.000000000e+09     2.882039708e+04     3.264988329e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   804     1.846454878e+31     4.033566744e+08     1.000000000e+09     2.876219723e+04     3.267189063e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   805     1.848052031e+31     4.036283700e+08     1.000000000e+09     2.870415399e+04     3.269389797e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   806     1.849648110e+31     4.039000655e+08     1.000000000e+09     2.864626681e+04     3.271590530e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   807     1.851243115e+31     4.041717610e+08     1.000000000e+09     2.858853518e+04     3.273791264e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   808     1.852837049e+31     4.044434565e+08     1.000000000e+09     2.853095858e+04     3.275991997e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   809     1.854429912e+31     4.047151520e+08     1.000000000e+09     2.847353649e+04     3.278192731e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   810     1.856021706e+31     4.049868475e+08     1.000000000e+09     2.841626839e+04     3.280393464e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   811     1.857612433e+31     4.052585430e+08     1.000000000e+09     2.835915375e+04     3.282594198e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   812     1.859202093e+31     4.055302385e+08     1.000000000e+09     2.830219208e+04     3.284794932e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   813     1.860790689e+31     4.058019340e+08     1.000000000e+09     2.824538286e+04     3.286995665e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   814     1.862378222e+31     4.060736295e+08     1.000000000e+09     2.818872557e+04     3.289196399e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   815     1.863964693e+31     4.063453250e+08     1.000000000e+09     2.813221971e+04     3.291397132e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   816     1.865550103e+31     4.066170205e+08     1.000000000e+09     2.807586478e+04     3.293597866e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   817     1.867134455e+31     4.068887160e+08     1.000000000e+09     2.801966027e+04     3.295798600e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   818     1.868717748e+31     4.071604115e+08     1.000000000e+09     2.796360568e+04     3.297999333e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   819     1.870299986e+31     4.074321070e+08     1.000000000e+09     2.790770051e+04     3.300200067e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   820     1.871881169e+31     4.077038025e+08     1.000000000e+09     2.785194426e+04     3.302400800e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   821     1.873461298e+31     4.079754980e+08     1.000000000e+09     2.779633644e+04     3.304601534e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   822     1.875040376e+31     4.082471935e+08     1.000000000e+09     2.774087655e+04     3.306802267e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   823     1.876618403e+31     4.085188890e+08     1.000000000e+09     2.768556410e+04     3.309003001e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   824     1.878195381e+31     4.087905845e+08     1.000000000e+09     2.763039861e+04     3.311203735e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   825     1.879771311e+31     4.090622800e+08     1.000000000e+09     2.757537957e+04     3.313404468e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   826     1.881346195e+31     4.093339755e+08     1.000000000e+09     2.752050652e+04     3.315605202e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   827     1.882920033e+31     4.096056710e+08     1.000000000e+09     2.746577897e+04     3.317805935e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   828     1.884492829e+31     4.098773665e+08     1.000000000e+09     2.741119642e+04     3.320006669e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   829     1.886064581e+31     4.101490620e+08     1.000000000e+09     2.735675841e+04     3.322207402e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   830     1.887635294e+31     4.104207575e+08     1.000000000e+09     2.730246445e+04     3.324408136e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   831     1.889204966e+31     4.106924530e+08     1.000000000e+09     2.724831408e+04     3.326608870e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   832     1.890773601e+31     4.109641485e+08     1.000000000e+09     2.719430680e+04     3.328809603e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   833     1.892341199e+31     4.112358440e+08     1.000000000e+09     2.714044216e+04     3.331010337e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   834     1.893907761e+31     4.115075396e+08     1.000000000e+09     2.708671968e+04     3.333211070e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   835     1.895473290e+31     4.117792351e+08     1.000000000e+09     2.703313889e+04     3.335411804e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   836     1.897037786e+31     4.120509306e+08     1.000000000e+09     2.697969933e+04     3.337612538e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   837     1.898601250e+31     4.123226261e+08     1.000000000e+09     2.692640053e+04     3.339813271e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   838     1.900163685e+31     4.125943216e+08     1.000000000e+09     2.687324203e+04     3.342014005e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   839     1.901725091e+31     4.128660171e+08     1.000000000e+09     2.682022336e+04     3.344214738e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   840     1.903285471e+31     4.131377126e+08     1.000000000e+09     2.676734407e+04     3.346415472e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   841     1.904844824e+31     4.134094081e+08     1.000000000e+09     2.671460370e+04     3.348616205e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   842     1.906403153e+31     4.136811036e+08     1.000000000e+09     2.666200179e+04     3.350816939e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   843     1.907960458e+31     4.139527991e+08     1.000000000e+09     2.660953789e+04     3.353017673e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   844     1.909516742e+31     4.142244946e+08     1.000000000e+09     2.655721155e+04     3.355218406e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   845     1.911072005e+31     4.144961901e+08     1.000000000e+09     2.650502232e+04     3.357419140e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   846     1.912626250e+31     4.147678856e+08     1.000000000e+09     2.645296974e+04     3.359619873e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   847     1.914179476e+31     4.150395811e+08     1.000000000e+09     2.640105337e+04     3.361820607e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   848     1.915731686e+31     4.153112766e+08     1.000000000e+09     2.634927277e+04     3.364021340e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   849     1.917282881e+31     4.155829721e+08     1.000000000e+09     2.629762749e+04     3.366222074e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
   850     1.918833062e+31     4.158546676e+08     1.000000000e+09     2.624611709e+04     3.368422808e+09     4.000000000e-01     1.000000000e+01     1.000000000e-02
