#The fit is: heating rate = A * t^(-alpha)
#[1] tau [ms]
#[2] specific entropy [k_B/baryon]
#[3] electron fraction
#[4] A [erg/s/g day^alpha]
#[5] alpha
#      1           2           3           4           5
  1.3594e+00  1.3503e+01  1.8000e-01  1.6122e+10  1.2818e+00
  1.3594e+00  1.3503e+01  2.0000e-01  2.1395e+10  1.3259e+00
  1.3594e+00  1.3503e+01  2.2000e-01  2.8195e+10  1.3666e+00
  1.3594e+00  1.3503e+01  2.4000e-01  3.5599e+10  1.5772e+00
  1.3594e+00  1.3503e+01  2.6000e-01  2.3372e+10  1.2241e+00
  1.3594e+00  1.3503e+01  2.8000e-01  2.0360e+10  1.3162e+00
  1.3594e+00  1.3503e+01  3.0000e-01  1.9591e+10  1.4236e+00
  1.3594e+00  1.3503e+01  3.2000e-01  1.8014e+10  1.4794e+00
  1.3594e+00  1.3503e+01  3.4000e-01  1.6754e+10  1.6748e+00
  1.3594e+00  1.3503e+01  3.6000e-01  9.2472e+09  2.0736e+00
  1.3594e+00  1.3503e+01  3.8000e-01  4.1797e+09  1.8727e+00
  1.3594e+00  1.3503e+01  4.0000e-01  7.0943e+09  1.4805e+00
  1.3594e+00  1.3503e+01  4.2000e-01  2.0568e+10  1.3998e+00
  1.3594e+00  1.3503e+01  4.4000e-01  3.2545e+09  1.1796e+00
  1.3594e+00  1.3503e+01  4.6000e-01  4.9119e+07  1.0151e+00
  1.3594e+00  1.3503e+01  4.8000e-01  1.6306e+09  1.7378e+00
  1.3594e+00  1.6496e+01  2.0000e-02  1.3227e+10  1.4085e+00
  1.3594e+00  1.6496e+01  4.0000e-02  1.6498e+10  1.2769e+00
  1.3594e+00  1.6496e+01  6.0000e-02  1.8856e+10  1.2831e+00
  1.3594e+00  1.6496e+01  8.0000e-02  1.5190e+10  1.2390e+00
  1.3594e+00  1.6496e+01  1.0000e-01  1.3506e+10  1.2255e+00
  1.3594e+00  1.6496e+01  1.2000e-01  1.4897e+10  1.2414e+00
  1.3594e+00  1.6496e+01  1.4000e-01  1.5078e+10  1.2418e+00
  1.3594e+00  1.6496e+01  1.6000e-01  1.4737e+10  1.2610e+00
  1.3594e+00  1.6496e+01  1.8000e-01  1.7389e+10  1.3114e+00
  1.3594e+00  1.6496e+01  2.0000e-01  2.3164e+10  1.3617e+00
  1.3594e+00  1.6496e+01  2.2000e-01  2.9101e+10  1.4064e+00
  1.3594e+00  1.6496e+01  2.4000e-01  3.3749e+10  1.5980e+00
  1.3594e+00  1.6496e+01  2.6000e-01  2.6921e+10  1.3212e+00
  1.3594e+00  1.6496e+01  2.8000e-01  2.1223e+10  1.3535e+00
  1.3594e+00  1.6496e+01  3.0000e-01  1.9165e+10  1.4372e+00
  1.3594e+00  1.6496e+01  3.2000e-01  1.7292e+10  1.4711e+00
  1.3594e+00  1.6496e+01  3.4000e-01  1.6122e+10  1.6888e+00
  1.3594e+00  1.6496e+01  3.6000e-01  9.6187e+09  2.0492e+00
  1.3594e+00  1.6496e+01  3.8000e-01  4.8292e+09  1.8757e+00
  1.3594e+00  1.6496e+01  4.0000e-01  7.2643e+09  1.4706e+00
  1.3594e+00  1.6496e+01  4.2000e-01  2.2055e+10  1.4080e+00
  1.3594e+00  1.6496e+01  4.4000e-01  2.1363e+09  1.1801e+00
  1.3594e+00  1.6496e+01  4.6000e-01  4.9469e+07  1.0673e+00
  1.3594e+00  1.6496e+01  4.8000e-01  8.7714e+08  1.6568e+00
  1.3594e+00  2.0153e+01  2.0000e-02  1.0797e+10  1.4362e+00
  1.3594e+00  2.0153e+01  4.0000e-02  1.3363e+10  1.3122e+00
  1.3594e+00  2.0153e+01  6.0000e-02  1.6257e+10  1.2676e+00
  1.3594e+00  2.0153e+01  8.0000e-02  1.8104e+10  1.3073e+00
  1.3594e+00  2.0153e+01  1.0000e-01  1.5691e+10  1.2361e+00
  1.3594e+00  2.0153e+01  1.2000e-01  1.4672e+10  1.2268e+00
  1.3594e+00  2.0153e+01  1.4000e-01  1.4477e+10  1.2241e+00
  1.3594e+00  2.0153e+01  1.6000e-01  1.5520e+10  1.2649e+00
  1.3594e+00  2.0153e+01  1.8000e-01  1.9447e+10  1.3438e+00
  1.3594e+00  2.0153e+01  2.0000e-01  2.5182e+10  1.3956e+00
  1.3594e+00  2.0153e+01  2.2000e-01  2.9623e+10  1.4492e+00
  1.3594e+00  2.0153e+01  2.4000e-01  3.2146e+10  1.6132e+00
  1.3594e+00  2.0153e+01  2.6000e-01  2.9780e+10  1.4251e+00
  1.3594e+00  2.0153e+01  2.8000e-01  2.1747e+10  1.3872e+00
  1.3594e+00  2.0153e+01  3.0000e-01  1.8723e+10  1.4488e+00
  1.3594e+00  2.0153e+01  3.2000e-01  1.6847e+10  1.4656e+00
  1.3594e+00  2.0153e+01  3.4000e-01  1.5984e+10  1.6921e+00
  1.3594e+00  2.0153e+01  3.6000e-01  1.0249e+10  2.0240e+00
  1.3594e+00  2.0153e+01  3.8000e-01  5.7425e+09  1.8883e+00
  1.3594e+00  2.0153e+01  4.0000e-01  7.2427e+09  1.4628e+00
  1.3594e+00  2.0153e+01  4.2000e-01  2.3729e+10  1.4209e+00
  1.3594e+00  2.0153e+01  4.4000e-01  1.1627e+09  1.2153e+00
  1.3594e+00  2.0153e+01  4.6000e-01  4.7611e+07  1.0924e+00
  1.3594e+00  2.0153e+01  4.8000e-01  2.8322e+08  1.3772e+00
  1.3594e+00  2.4621e+01  2.0000e-02  8.7034e+09  1.4265e+00
  1.3594e+00  2.4621e+01  4.0000e-02  1.2199e+10  1.3394e+00
  1.3594e+00  2.4621e+01  6.0000e-02  1.3907e+10  1.2616e+00
  1.3594e+00  2.4621e+01  8.0000e-02  1.6529e+10  1.2665e+00
  1.3594e+00  2.4621e+01  1.0000e-01  1.7828e+10  1.3016e+00
  1.3594e+00  2.4621e+01  1.2000e-01  1.5882e+10  1.2495e+00
  1.3594e+00  2.4621e+01  1.4000e-01  1.4533e+10  1.2106e+00
  1.3594e+00  2.4621e+01  1.6000e-01  1.6829e+10  1.2648e+00
  1.3594e+00  2.4621e+01  1.8000e-01  2.1552e+10  1.3709e+00
  1.3594e+00  2.4621e+01  2.0000e-01  2.6537e+10  1.4287e+00
  1.3594e+00  2.4621e+01  2.2000e-01  2.9538e+10  1.4809e+00
  1.3594e+00  2.4621e+01  2.4000e-01  3.0859e+10  1.6269e+00
  1.3594e+00  2.4621e+01  2.6000e-01  3.1354e+10  1.5057e+00
  1.3594e+00  2.4621e+01  2.8000e-01  2.1932e+10  1.4050e+00
  1.3594e+00  2.4621e+01  3.0000e-01  1.8451e+10  1.4508e+00
  1.3594e+00  2.4621e+01  3.2000e-01  1.6849e+10  1.4641e+00
  1.3594e+00  2.4621e+01  3.4000e-01  1.6358e+10  1.6864e+00
