Johnson-Cousins UBVRI transmission as a function of frequency
1801
     2.977084985e+14     -1.045250700e-04     -5.068636000e-05     -1.271183000e-05     -4.568654000e-05     6.554790497e-01
     2.978563915e+14     -5.598109000e-05     -7.551570000e-05     -3.261961000e-05     -3.353060000e-05     6.575450134e-01
     2.980044314e+14     -8.241202000e-05     -6.618987000e-05     -6.645045000e-05     4.591330000e-06     6.595335388e-01
     2.981526186e+14     -7.628503000e-05     -3.731058000e-05     -2.007846000e-05     -4.508294000e-05     6.616344452e-01
     2.983009532e+14     -8.023788000e-05     -8.711470000e-05     -3.798954000e-05     -9.454510000e-05     6.636974335e-01
     2.984494355e+14     -7.915815000e-05     -3.167491000e-05     -6.189555000e-05     3.506526000e-05     6.656018829e-01
     2.985980657e+14     -2.891992000e-05     -3.700356000e-05     -6.019443000e-05     2.254495000e-05     6.674153137e-01
     2.987468440e+14     -6.407233000e-05     -5.616405000e-05     -3.751330000e-05     -6.079548000e-05     6.693622589e-01
     2.988957707e+14     -7.529593000e-05     -7.454776000e-05     -7.611722000e-05     -3.271360000e-05     6.714703369e-01
     2.990448459e+14     -9.820174000e-05     -5.660595000e-05     -8.832160000e-06     -1.012673000e-05     6.734790802e-01
     2.991940699e+14     -9.247664000e-05     -1.834770000e-06     -5.516670000e-06     -1.730391000e-05     6.753982544e-01
     2.993434428e+14     -9.124774000e-05     -7.229169000e-05     -4.416710000e-05     -1.592176000e-05     6.772762299e-01
     2.994929650e+14     -5.743138000e-05     -5.276680000e-05     -6.511489000e-05     1.050894000e-05     6.790882874e-01
     2.996426367e+14     -1.138639900e-04     -2.321549000e-05     -6.035342000e-05     -2.929670000e-05     6.808854675e-01
     2.997924580e+14     -7.617461000e-05     -7.589678000e-05     -3.786867000e-05     -2.880837000e-05     6.828025818e-01
     2.999424292e+14     -5.685261000e-05     -5.865443000e-05     -4.366451000e-05     -3.623759000e-05     6.849325562e-01
     3.000925506e+14     -6.251405000e-05     -7.808241000e-05     -4.745308000e-05     1.471073000e-05     6.867721558e-01
     3.002428222e+14     -9.438426000e-05     -5.887286000e-05     -3.536369000e-05     -1.885080000e-06     6.885627747e-01
     3.003932445e+14     -7.662419000e-05     -5.800250000e-05     -3.571211000e-05     6.544830000e-06     6.904249573e-01
     3.005438175e+14     -7.881263000e-05     -6.551742000e-05     -6.479595000e-05     -6.798380000e-06     6.921540833e-01
     3.006945416e+14     -6.372347000e-05     -4.787110000e-05     -3.433211000e-05     -1.016245000e-05     6.939908600e-01
     3.008454170e+14     -8.383515000e-05     -3.844653000e-05     -6.635095000e-05     -3.395974000e-05     6.958644867e-01
     3.009964438e+14     -4.724784000e-05     -7.918129000e-05     -4.689920000e-05     1.655143000e-05     6.978234100e-01
     3.011476223e+14     -6.478537000e-05     -4.351406000e-05     -3.627453000e-05     3.320360000e-06     6.996305847e-01
     3.012989528e+14     -7.712004000e-05     -3.824878000e-05     -4.055770000e-05     -2.754992000e-05     7.012776184e-01
     3.014504354e+14     -8.097894000e-05     -5.915844000e-05     -4.151292000e-05     -8.912980000e-06     7.029730225e-01
     3.016020704e+14     -5.207346000e-05     -8.737068000e-05     -5.810848000e-05     1.904708000e-05     7.048950195e-01
     3.017538581e+14     -6.446960000e-05     -1.593302000e-05     -3.961341000e-05     -3.836790000e-06     7.065226746e-01
     3.019057986e+14     -9.165780000e-05     -1.612603000e-05     -6.039112000e-05     -2.565100000e-06     7.083113098e-01
     3.020578922e+14     -5.547474000e-05     -6.446770000e-05     -2.614361000e-05     7.043450000e-06     7.100109100e-01
     3.022101391e+14     -4.793568000e-05     -3.428198000e-05     -5.425127000e-05     6.521600000e-06     7.118014526e-01
     3.023625396e+14     -8.693333000e-05     -2.433555000e-05     -7.287241000e-05     1.947110000e-06     7.135004425e-01
     3.025150938e+14     -3.671924000e-05     -4.746020000e-05     -6.169829000e-05     1.486780000e-06     7.150793457e-01
     3.026678021e+14     -5.077892000e-05     -7.778509000e-05     -3.116539000e-05     1.210170000e-06     7.167916107e-01
     3.028206646e+14     -1.127740100e-04     -1.645759000e-05     -4.007680000e-05     6.528050000e-06     7.185497284e-01
     3.029736817e+14     -8.426339000e-05     -6.968176000e-05     -7.723920000e-05     2.481311000e-05     7.204363251e-01
     3.031268534e+14     -7.164436000e-05     -5.431487000e-05     -5.847954000e-05     -4.198110000e-06     7.220439148e-01
     3.032801801e+14     -5.450805000e-05     -2.705774000e-05     -3.849178000e-05     -1.436226000e-05     7.236441040e-01
     3.034336619e+14     -6.519456000e-05     -2.925450000e-06     -3.817715000e-05     5.605558000e-05     7.252296448e-01
     3.035872992e+14     -5.864012000e-05     -5.908672000e-05     -4.708024000e-05     3.691840000e-05     7.267581177e-01
     3.037410922e+14     -4.803768000e-05     -2.325741000e-05     -6.872369000e-05     6.650000000e-07     7.285820007e-01
     3.038950411e+14     -6.850303000e-05     -8.769892000e-05     -4.277108000e-05     1.634996000e-05     7.301985931e-01
     3.040491460e+14     -1.179180800e-04     -5.345742000e-05     -2.995897000e-05     1.625006000e-05     7.319197845e-01
     3.042034074e+14     -7.552197000e-05     -5.419576000e-05     -3.612704000e-05     7.136280000e-06     7.333431244e-01
     3.043578254e+14     -7.667320000e-05     -9.331699000e-05     -3.745032000e-05     6.364480000e-05     7.348231506e-01
     3.045124002e+14     -1.165660800e-04     -2.707481000e-05     -4.964845000e-05     5.075620000e-06     7.364111328e-01
     3.046671321e+14     -6.694965000e-05     -6.628446000e-05     -4.644202000e-05     6.612840000e-06     7.380308533e-01
     3.048220214e+14     -6.779500000e-05     -2.518110000e-05     -4.511774000e-05     1.855818000e-05     7.396080780e-01
     3.049770682e+14     -9.065568000e-05     -7.245757000e-05     -5.290879000e-05     3.865225000e-05     7.412672424e-01
